,player_name,player_kills,player_dbno,player_assists,player_dmg,player_dist_ride,player_dist_walk,player_survive_time
0,000bnmjhg,3 ,1 ,0 ,389 ,5759 ,2239 ,1834 
1,007co,1 ,1 ,2 ,199 ,4699 ,1475 ,1310 
2,00anton00,1 ,1 ,1 ,195 ,1395 ,1289 ,730 
3,0108XIAO,1 ,2 ,0 ,176 ,498 ,3326 ,1351 
4,0477_shehuiwang,0 ,0 ,0 ,0 ,1 ,2619 ,1491 
5,0478-MC,0 ,0 ,0 ,0 ,0 ,50 ,98 
6,0478-baoge,0 ,0 ,0 ,0 ,0 ,56 ,109 
7,05377426289hgl,0 ,0 ,0 ,50 ,975 ,2920 ,1495 
8,813,0 ,0 ,0 ,0 ,0 ,0 ,160 
9,0JamesBond0,1 ,1 ,0 ,99 ,0 ,406 ,292 
10,0P-JIOVGYHDCFT,1 ,1 ,0 ,155 ,0 ,924 ,874 
11,0o_InMars_o0,0 ,1 ,0 ,103 ,0 ,425 ,347 
12,0oo000ooo00o,0 ,0 ,0 ,0 ,0 ,232 ,156 
13,1-8m60kg18cm,0 ,0 ,0 ,0 ,0 ,113 ,130 
14,1019wjf,0 ,0 ,0 ,7 ,2598 ,3277 ,1472 
15,1040081303,0 ,0 ,1 ,250 ,0 ,1909 ,938 
16,1050721056,0 ,0 ,0 ,11 ,0 ,453 ,400 
17,1069938857,2 ,1 ,0 ,199 ,0 ,2002 ,1396 
18,110nichousha,0 ,0 ,1 ,0 ,0 ,2883 ,1139 
19,1115566,1 ,1 ,1 ,276 ,10489 ,1882 ,1638 
20,111WWW1,0 ,1 ,0 ,116 ,0 ,38 ,104 
21,1136911711,1 ,0 ,0 ,20 ,3296 ,2649 ,1696 
22,1152007458,1 ,1 ,0 ,69 ,0 ,330 ,326 
23,1162152212,0 ,0 ,0 ,0 ,0 ,3372 ,1348 
24,11o3-97,7 ,5 ,3 ,701 ,1952 ,2966 ,1373 
25,1208-Niuge,4 ,4 ,0 ,500 ,0 ,253 ,502 
26,122333454,0 ,0 ,0 ,60 ,5419 ,2775 ,1641 
27,1223859592,0 ,0 ,0 ,0 ,0 ,61 ,173 
28,123sjw,4 ,6 ,0 ,444 ,3312 ,2319 ,1565 
29,123zzz123,0 ,0 ,0 ,0 ,0 ,34 ,101 
30,125999354WXy,1 ,3 ,0 ,349 ,0 ,723 ,530 
31,13011149980,1 ,1 ,1 ,134 ,65 ,563 ,426 
32,13142zr,2 ,0 ,0 ,200 ,0 ,1242 ,1262 
33,1314xiaoyi,0 ,0 ,0 ,37 ,0 ,21 ,118 
34,13242192117,0 ,0 ,0 ,17 ,2992 ,1223 ,1048 
35,13252692999,0 ,0 ,0 ,0 ,0 ,34 ,101 
36,13277282987,2 ,0 ,0 ,220 ,6103 ,2024 ,1194 
37,13811512323,0 ,0 ,0 ,54 ,0 ,495 ,462 
38,1390798127,0 ,0 ,0 ,0 ,0 ,0 ,173 
39,13clock,0 ,0 ,0 ,0 ,457 ,446 ,395 
40,1403882199,1 ,0 ,0 ,99 ,1714 ,2163 ,1457 
41,1410949398,1 ,0 ,0 ,232 ,2199 ,1750 ,909 
42,1453951393,0 ,0 ,0 ,51 ,0 ,681 ,481 
43,15004437879,0 ,0 ,0 ,0 ,0 ,381 ,267 
44,1513699377,1 ,0 ,0 ,294 ,0 ,347 ,509 
45,15202301505,0 ,0 ,0 ,0 ,0 ,2 ,103 
46,15228699955,0 ,0 ,0 ,0 ,0 ,124 ,190 
47,1538769621,0 ,0 ,0 ,0 ,0 ,214 ,256 
48,1.56457E+12,3 ,2 ,1 ,266 ,0 ,2919 ,1897 
49,15765218989,0 ,0 ,0 ,0 ,844 ,1869 ,716 
50,158QWAS,0 ,0 ,0 ,0 ,2250 ,2505 ,1316 
51,15932711321,0 ,0 ,0 ,49 ,0 ,499 ,408 
52,1600933424,1 ,0 ,0 ,92 ,4577 ,1497 ,925 
53,170cm70kg20cm,0 ,0 ,0 ,0 ,0 ,91 ,105 
54,1755406119,1 ,0 ,0 ,121 ,765 ,3376 ,1333 
55,176760044,0 ,0 ,0 ,0 ,0 ,75 ,99 
56,17ay_DongBei,1 ,0 ,0 ,143 ,748 ,684 ,357 
57,1801083930,2 ,0 ,0 ,214 ,0 ,1625 ,1423 
58,1809434956,0 ,0 ,0 ,0 ,0 ,629 ,910 
59,1822201036,0 ,1 ,0 ,114 ,0 ,60 ,161 
60,18262372288,1 ,0 ,0 ,100 ,0 ,572 ,243 
61,18358243010,0 ,0 ,0 ,62 ,0 ,58 ,143 
62,185187979,1 ,1 ,0 ,109 ,214 ,4261 ,1328 
63,185751855,1 ,0 ,0 ,100 ,0 ,218 ,241 
64,18621971336,6 ,3 ,0 ,585 ,1938 ,3749 ,1788 
65,18825561520,1 ,1 ,2 ,413 ,2855 ,2102 ,1786 
66,18_MilkyWay,0 ,0 ,0 ,0 ,1019 ,4005 ,1496 
67,18_Tommmmm,4 ,3 ,1 ,462 ,835 ,3833 ,1496 
68,18lnches,1 ,1 ,0 ,113 ,2366 ,1558 ,1094 
69,1987ll,0 ,0 ,1 ,83 ,1959 ,1839 ,1234 
70,1992XM,2 ,1 ,0 ,222 ,1679 ,1673 ,1229 
71,19950410,0 ,0 ,0 ,0 ,0 ,298 ,303 
72,19950806,1 ,1 ,0 ,100 ,0 ,191 ,212 
73,19961218,3 ,0 ,1 ,324 ,692 ,3367 ,1648 
74,19970603wzl,0 ,0 ,0 ,0 ,0 ,0 ,165 
75,19CENT,0 ,0 ,0 ,57 ,0 ,10 ,79 
76,1Aurea,0 ,0 ,0 ,0 ,0 ,392 ,468 
77,1Cather-ine0,0 ,0 ,0 ,0 ,42 ,450 ,292 
78,1Delevan,0 ,1 ,0 ,27 ,1415 ,966 ,595 
79,1YANSHENG,0 ,0 ,0 ,0 ,0 ,50 ,162 
80,1chubin,0 ,0 ,0 ,29 ,3133 ,5255 ,1250 
81,1ds3a54d56sa1d3,0 ,5 ,0 ,205 ,0 ,890 ,485 
82,1hsq,2 ,1 ,0 ,232 ,0 ,440 ,525 
83,1oppredoverda1,1 ,0 ,0 ,100 ,0 ,148 ,197 
84,1oveyuting,0 ,0 ,0 ,0 ,0 ,382 ,187 
85,1s5tian,1 ,3 ,0 ,80 ,4440 ,1526 ,1146 
86,1st-First_Blood,0 ,0 ,0 ,0 ,0 ,55 ,123 
87,1stBin,0 ,0 ,1 ,66 ,0 ,385 ,407 
88,20081208,1 ,0 ,0 ,89 ,2378 ,1910 ,938 
89,201314YZF,0 ,0 ,0 ,0 ,0 ,126 ,114 
90,2017yanglong,1 ,0 ,0 ,118 ,3370 ,3000 ,1370 
91,20Twometer,0 ,0 ,0 ,46 ,0 ,22 ,83 
92,225654,2 ,2 ,1 ,250 ,0 ,684 ,512 
93,24_Sakula,1 ,1 ,1 ,116 ,4687 ,4356 ,1786 
94,2577178849,0 ,0 ,0 ,94 ,0 ,512 ,478 
95,25_ban,0 ,0 ,0 ,109 ,5136 ,3180 ,1276 
96,2651175847,0 ,0 ,0 ,0 ,0 ,2264 ,881 
97,270334288YWR,0 ,0 ,0 ,40 ,0 ,34 ,125 
98,289532744,0 ,0 ,0 ,0 ,0 ,0 ,143 
99,2991660903,0 ,0 ,1 ,0 ,0 ,217 ,157 
100,2GADC,0 ,0 ,0 ,11 ,1860 ,1748 ,944 
101,2RnB2,1 ,1 ,0 ,99 ,0 ,1428 ,1193 
102,2tap-asan,2 ,0 ,0 ,268 ,2459 ,2854 ,1379 
103,3-3-3-3,0 ,0 ,0 ,0 ,1542 ,706 ,354 
104,300aima,0 ,0 ,0 ,40 ,0 ,236 ,351 
105,3220975802,0 ,0 ,0 ,0 ,0 ,95 ,364 
106,33GamingRush,0 ,0 ,0 ,0 ,0 ,0 ,192 
107,35xi,0 ,1 ,0 ,175 ,0 ,57 ,156 
108,360673593,0 ,0 ,0 ,31 ,0 ,63 ,172 
109,36qx,0 ,0 ,0 ,0 ,0 ,63 ,90 
110,371027612,0 ,0 ,1 ,98 ,5846 ,1087 ,1150 
111,371463138,1 ,1 ,0 ,100 ,0 ,78 ,308 
112,399416628,1 ,0 ,2 ,361 ,4247 ,1800 ,1908 
113,3G-carrepairman,0 ,0 ,1 ,50 ,1171 ,712 ,485 
114,3Lanzi,2 ,3 ,0 ,300 ,0 ,134 ,172 
115,3ftdd,2 ,2 ,1 ,454 ,798 ,1461 ,1014 
116,3kills,1 ,1 ,0 ,150 ,1882 ,1552 ,1092 
117,41v01ww,0 ,0 ,0 ,8 ,0 ,153 ,211 
118,420god,0 ,0 ,0 ,56 ,2148 ,1691 ,1770 
119,457srq,0 ,0 ,0 ,24 ,5135 ,2366 ,1671 
120,4.67466E+12,1 ,0 ,1 ,177 ,3282 ,2422 ,1496 
121,4AM-Sun5Kong,0 ,0 ,0 ,0 ,0 ,490 ,343 
122,4runnn,0 ,0 ,1 ,34 ,2492 ,2754 ,1141 
123,4wtwet,0 ,0 ,0 ,90 ,0 ,177 ,165 
124,51ipw,0 ,0 ,0 ,76 ,0 ,246 ,268 
125,54SB-,0 ,0 ,1 ,0 ,0 ,1069 ,533 
126,55598,0 ,0 ,0 ,0 ,0 ,106 ,171 
127,55kaifaker,0 ,0 ,0 ,0 ,0 ,500 ,269 
128,57game-GODV,3 ,3 ,0 ,389 ,0 ,634 ,494 
129,588552258,0 ,0 ,0 ,0 ,0 ,795 ,392 
130,5896245,0 ,1 ,0 ,31 ,0 ,312 ,389 
131,598095833,0 ,0 ,0 ,0 ,0 ,31 ,163 
132,5T2J0,0 ,0 ,0 ,122 ,5782 ,1065 ,1212 
133,5diunilaomu,0 ,0 ,1 ,59 ,0 ,1796 ,762 
134,5szhennanren,1 ,1 ,0 ,105 ,927 ,3360 ,1682 
135,6221ms,8 ,6 ,0 ,691 ,5135 ,2302 ,1507 
136,626061,2 ,2 ,0 ,199 ,0 ,474 ,418 
137,6.51655E+12,0 ,3 ,0 ,327 ,0 ,3216 ,1091 
138,6666Play,0 ,0 ,0 ,44 ,4904 ,996 ,894 
139,6666boy,2 ,2 ,0 ,245 ,0 ,1203 ,665 
140,666711,0 ,0 ,0 ,79 ,0 ,87 ,185 
141,6677F,0 ,0 ,1 ,96 ,0 ,2672 ,1139 
142,703574290,0 ,0 ,0 ,135 ,6786 ,3759 ,1416 
143,745820,0 ,0 ,0 ,27 ,0 ,65 ,115 
144,777zzh,1 ,0 ,0 ,100 ,0 ,2033 ,1101 
145,79qi,0 ,0 ,0 ,0 ,0 ,249 ,162 
146,7c-Vhail,0 ,0 ,0 ,0 ,0 ,104 ,124 
147,7ccccccb,4 ,0 ,0 ,398 ,0 ,3110 ,1710 
148,7cql,0 ,0 ,0 ,112 ,0 ,505 ,335 
149,840309560,0 ,0 ,0 ,0 ,0 ,636 ,461 
150,848257355,0 ,0 ,0 ,2 ,2869 ,745 ,726 
151,8714hero,1 ,0 ,0 ,88 ,6244 ,1921 ,1816 
152,879251654,0 ,0 ,0 ,38 ,0 ,58 ,146 
153,88topKing,3 ,3 ,0 ,637 ,4213 ,3463 ,1804 
154,90344-zhilu,0 ,0 ,0 ,75 ,0 ,69 ,117 
155,9229,0 ,0 ,0 ,39 ,8513 ,2149 ,1481 
156,928727732,1 ,1 ,0 ,35 ,4951 ,84 ,291 
157,939015643,0 ,0 ,0 ,0 ,0 ,3059 ,1210 
158,94xuebing,0 ,1 ,0 ,80 ,0 ,701 ,729 
159,95zz-treeA,0 ,0 ,0 ,91 ,0 ,2466 ,1023 
160,96744735264,0 ,0 ,0 ,27 ,0 ,44 ,121 
161,970607YG,1 ,0 ,0 ,127 ,0 ,239 ,244 
162,987593196,2 ,1 ,1 ,101 ,2124 ,623 ,595 
163,98Krios,1 ,0 ,0 ,89 ,1650 ,5090 ,1463 
164,98k98k98k777,1 ,0 ,1 ,88 ,890 ,2734 ,1496 
165,9BOY,5 ,2 ,1 ,344 ,3275 ,3948 ,1509 
166,9dixue,1 ,0 ,0 ,163 ,784 ,2290 ,762 
167,A-007-BCCCC,4 ,2 ,0 ,428 ,3536 ,2511 ,1645 
168,A-NaturalCrystal,0 ,0 ,1 ,29 ,3805 ,2452 ,1142 
169,A-S-X-ZZs11011,0 ,0 ,0 ,70 ,0 ,42 ,151 
170,A-ZSZ,0 ,0 ,0 ,0 ,1140 ,56 ,712 
171,A-guangjie,1 ,1 ,0 ,185 ,3758 ,280 ,453 
172,A-little-red,0 ,1 ,0 ,99 ,0 ,2264 ,805 
173,A-xinwababa,0 ,0 ,0 ,0 ,0 ,4443 ,1380 
174,A1EX_K1NG,1 ,0 ,0 ,189 ,1515 ,1648 ,859 
175,A3DAM,0 ,0 ,0 ,0 ,0 ,0 ,754 
176,AAAAwwang,0 ,0 ,0 ,72 ,2041 ,1099 ,838 
177,AAAHuang1,0 ,0 ,0 ,73 ,0 ,663 ,496 
178,AAAlaosao,0 ,0 ,0 ,50 ,5514 ,1854 ,1076 
179,AAmajun,0 ,0 ,0 ,0 ,1203 ,821 ,515 
180,ABCD345,0 ,0 ,1 ,0 ,0 ,262 ,288 
181,ABCabccc,1 ,1 ,1 ,336 ,3492 ,2629 ,1251 
182,ABCzhao,0 ,0 ,0 ,0 ,0 ,148 ,161 
183,AB_2King,0 ,0 ,0 ,75 ,7050 ,1388 ,1147 
184,ACE-mlni14,0 ,0 ,0 ,67 ,0 ,270 ,217 
185,ACE1933,2 ,2 ,0 ,125 ,0 ,923 ,427 
186,ACharmingWretch,0 ,0 ,0 ,55 ,0 ,2164 ,651 
187,AChristen22,7 ,6 ,3 ,881 ,1586 ,3449 ,1879 
188,AHHHHHHHA,4 ,6 ,0 ,310 ,1559 ,999 ,1006 
189,AIRcourier,0 ,0 ,0 ,0 ,548 ,1016 ,1414 
190,AIXIAO998,0 ,0 ,0 ,39 ,0 ,43 ,112 
191,AK089,0 ,0 ,0 ,34 ,0 ,77 ,131 
192,AK47--SaKuLa,0 ,0 ,0 ,74 ,0 ,207 ,205 
193,AK47ppa,1 ,0 ,0 ,118 ,0 ,35 ,117 
194,AKAPaillon,1 ,1 ,1 ,298 ,0 ,590 ,490 
195,AKM49,9 ,4 ,0 ,853 ,1689 ,2057 ,1821 
196,AK_ciLong,1 ,1 ,0 ,39 ,0 ,1347 ,492 
197,AKnibuxin,0 ,0 ,0 ,27 ,0 ,131 ,144 
198,ALTL7777,1 ,1 ,1 ,159 ,1136 ,1472 ,770 
199,AManBABA,1 ,0 ,0 ,90 ,0 ,1160 ,772 
200,AN-NI-MI-MI,0 ,0 ,0 ,0 ,0 ,553 ,488 
201,ANALMUCH,0 ,0 ,0 ,5 ,1289 ,2561 ,1019 
202,AND1-L,0 ,0 ,3 ,81 ,7188 ,2223 ,1756 
203,ANiu_,0 ,0 ,0 ,0 ,0 ,208 ,156 
204,AO-aoyun,1 ,3 ,0 ,288 ,5059 ,2831 ,1517 
205,AOjiaowangzi,0 ,0 ,0 ,87 ,5775 ,2813 ,1409 
206,APLUSxixi,1 ,2 ,0 ,162 ,0 ,4054 ,1288 
207,ARGtyrone,0 ,0 ,0 ,20 ,7351 ,1476 ,1458 
208,AR_TC,1 ,1 ,0 ,165 ,1586 ,4142 ,1093 
209,ASD1136908321,0 ,0 ,0 ,0 ,0 ,23 ,104 
210,ASDX123,0 ,0 ,0 ,97 ,0 ,1176 ,1098 
211,ASEQWE,0 ,0 ,0 ,75 ,1776 ,2347 ,1478 
212,ASFDSDFGDCV,0 ,0 ,1 ,0 ,10 ,536 ,192 
213,ATM_AoTian,8 ,4 ,0 ,845 ,0 ,3424 ,1515 
214,AUYdesnima,2 ,2 ,0 ,127 ,0 ,3383 ,1523 
215,AU_Revori,2 ,2 ,1 ,68 ,2486 ,3555 ,1865 
216,AVGaming3,0 ,0 ,0 ,30 ,0 ,288 ,284 
217,AVOCADO-z,0 ,0 ,0 ,0 ,0 ,177 ,334 
218,AWJDOOJO,0 ,0 ,0 ,0 ,0 ,259 ,297 
219,AWM---666,1 ,0 ,2 ,188 ,674 ,1545 ,837 
220,AXK987,0 ,0 ,0 ,0 ,0 ,239 ,172 
221,AYESHUYUNi,0 ,0 ,0 ,0 ,0 ,109 ,177 
222,AYibinDing,0 ,0 ,0 ,21 ,0 ,340 ,281 
223,AYy_Yb,0 ,0 ,0 ,0 ,0 ,18 ,118 
224,A_Huo-_NiuBi666,0 ,1 ,0 ,119 ,0 ,376 ,250 
225,A_Nan-NiuBI666,0 ,0 ,0 ,26 ,0 ,321 ,202 
226,A_scard,0 ,2 ,0 ,100 ,0 ,105 ,205 
227,Aacraz,0 ,0 ,0 ,146 ,1932 ,1434 ,999 
228,Aang888,0 ,0 ,0 ,0 ,0 ,207 ,224 
229,AbbyChuppie,0 ,0 ,0 ,0 ,0 ,27 ,228 
230,Abdurrezzak,0 ,0 ,0 ,51 ,0 ,59 ,161 
231,Abelark,2 ,3 ,0 ,274 ,439 ,1591 ,1492 
232,Absorbed13,0 ,0 ,0 ,2 ,931 ,486 ,389 
233,AcESDA,0 ,0 ,1 ,47 ,0 ,2857 ,1388 
234,Acechen7,0 ,0 ,0 ,0 ,0 ,490 ,221 
235,AceiHQJ,4 ,0 ,0 ,422 ,559 ,3072 ,1500 
236,Aciear007,1 ,0 ,0 ,197 ,0 ,797 ,466 
237,Acmecondor,1 ,1 ,1 ,171 ,1949 ,3873 ,1704 
238,Acolasia-Jack,0 ,0 ,0 ,0 ,0 ,319 ,341 
239,AdamRRR,2 ,1 ,0 ,163 ,0 ,460 ,353 
240,AdanaLee,0 ,0 ,0 ,0 ,0 ,17 ,113 
241,AdenMatthew,0 ,1 ,1 ,122 ,0 ,3062 ,1488 
242,Adugen,0 ,0 ,0 ,35 ,4810 ,1424 ,1305 
243,AeZycc-66,1 ,0 ,0 ,150 ,0 ,473 ,290 
244,Aeryanchang,0 ,0 ,0 ,0 ,0 ,157 ,478 
245,Aesm-s,1 ,1 ,0 ,44 ,0 ,1395 ,742 
246,AgChuncccc,0 ,0 ,0 ,6 ,3373 ,2888 ,1483 
247,AgentWjx,2 ,1 ,0 ,116 ,3076 ,1909 ,1225 
248,Agonisssss,3 ,2 ,1 ,299 ,4 ,4544 ,936 
249,Agshark,0 ,0 ,0 ,3 ,2127 ,1659 ,1009 
250,Aguoqing666,0 ,0 ,0 ,0 ,0 ,119 ,159 
251,Ah-lin-brother,13 ,7 ,2 ,1414 ,0 ,3844 ,1756 
252,AhgII,1 ,1 ,0 ,136 ,0 ,1370 ,881 
253,AhnDoY0ng,2 ,1 ,0 ,234 ,4342 ,2192 ,1502 
254,AiZepher,0 ,0 ,0 ,0 ,0 ,401 ,253 
255,Aigaoleng,0 ,1 ,0 ,48 ,2873 ,770 ,870 
256,Aillen0816,0 ,0 ,0 ,0 ,0 ,37 ,118 
257,Aims_et,0 ,0 ,0 ,19 ,1663 ,590 ,447 
258,AisinGioro-1,1 ,1 ,0 ,100 ,0 ,651 ,589 
259,Ak4banE,0 ,0 ,0 ,4 ,3995 ,4116 ,1412 
260,Aka-pg,0 ,0 ,0 ,0 ,0 ,201 ,297 
261,Aklsk,4 ,2 ,2 ,336 ,1368 ,6095 ,2013 
262,Aler55,1 ,0 ,0 ,155 ,0 ,263 ,207 
263,AlexAndronache,0 ,0 ,0 ,0 ,0 ,2596 ,1440 
264,Alferov----,0 ,0 ,1 ,18 ,3396 ,2380 ,1350 
265,Alice-kk,3 ,2 ,0 ,251 ,488 ,3768 ,1339 
266,AliceHt,0 ,0 ,0 ,0 ,0 ,1202 ,668 
267,AliceLqj,0 ,1 ,0 ,184 ,0 ,1197 ,668 
268,AlincHao,2 ,2 ,1 ,56 ,1489 ,1649 ,947 
269,AllHailME-,2 ,0 ,0 ,91 ,7206 ,2556 ,1595 
270,AllSuraker,1 ,0 ,0 ,85 ,5525 ,1568 ,1171 
271,AllenYJ3615,0 ,0 ,0 ,0 ,0 ,346 ,873 
272,Allipaop,0 ,0 ,0 ,11 ,0 ,252 ,439 
273,Allison-wsy,0 ,0 ,0 ,0 ,882 ,2823 ,1166 
274,Allure_MKlovecc,7 ,3 ,0 ,808 ,667 ,3326 ,1843 
275,Alone0808,3 ,2 ,0 ,373 ,3378 ,2416 ,1561 
276,AlonzoK79,0 ,0 ,0 ,29 ,0 ,605 ,555 
277,Alxe44-uh,0 ,0 ,0 ,0 ,0 ,89 ,158 
278,Am_JuRan,0 ,0 ,0 ,0 ,889 ,13 ,135 
279,Amaris-99,0 ,0 ,0 ,0 ,0 ,371 ,407 
280,Amour-xiaoA,0 ,0 ,0 ,113 ,5869 ,4121 ,1854 
281,An-mi,0 ,0 ,0 ,15 ,1302 ,738 ,655 
282,AnAn9,0 ,0 ,0 ,3 ,800 ,2109 ,1293 
283,AnShan-Hero,3 ,2 ,0 ,131 ,0 ,1788 ,938 
284,AnYxzhY,0 ,1 ,0 ,163 ,0 ,2569 ,739 
285,Ana-No1,4 ,2 ,0 ,295 ,0 ,902 ,687 
286,AndSanYe,0 ,0 ,1 ,107 ,3404 ,3051 ,1078 
287,Andejiafei,0 ,1 ,0 ,84 ,0 ,1481 ,745 
288,AndreasJohnsen,0 ,0 ,0 ,0 ,0 ,674 ,842 
289,AndroLore,4 ,2 ,1 ,403 ,3159 ,2187 ,1252 
290,Aneveryh,0 ,0 ,1 ,0 ,0 ,1631 ,638 
291,Anfu666,0 ,0 ,0 ,90 ,3041 ,2276 ,1468 
292,Angbai999,3 ,1 ,0 ,286 ,5104 ,1450 ,1255 
293,Angelboby,0 ,1 ,0 ,100 ,0 ,553 ,223 
294,Angell_V,0 ,0 ,0 ,0 ,961 ,1666 ,638 
295,Angle-syy,3 ,2 ,0 ,171 ,1362 ,2104 ,1884 
296,AngleTears,0 ,0 ,0 ,96 ,1754 ,2419 ,1346 
297,Anglelalalala,1 ,1 ,1 ,106 ,138 ,3898 ,1769 
298,AnhTriDz,1 ,1 ,2 ,221 ,0 ,175 ,294 
299,Annada,0 ,0 ,1 ,155 ,1325 ,880 ,1067 
300,AnoxiaWen,1 ,0 ,0 ,286 ,4186 ,2556 ,2026 
301,Ans0414,0 ,0 ,0 ,0 ,2 ,1009 ,178 
302,Anshen666,0 ,0 ,0 ,230 ,4137 ,1576 ,1468 
303,Aperson_hy,0 ,0 ,1 ,53 ,0 ,424 ,290 
304,Apologize_DD,1 ,1 ,0 ,100 ,0 ,552 ,371 
305,Aragakiyui_o,5 ,0 ,0 ,362 ,1946 ,3651 ,1787 
306,Arbiter_DPP,2 ,2 ,0 ,154 ,0 ,210 ,304 
307,Ares889,3 ,3 ,0 ,175 ,0 ,3393 ,1531 
308,Areyowsure,1 ,0 ,0 ,100 ,1 ,1681 ,1648 
309,Arhibald_,0 ,0 ,0 ,84 ,5919 ,1142 ,758 
310,Ariesllll,0 ,0 ,1 ,9 ,1092 ,1904 ,986 
311,ArtK,7 ,6 ,5 ,642 ,792 ,3134 ,1589 
312,Arutursmesk,0 ,1 ,0 ,100 ,0 ,226 ,239 
313,Arvin-yeye,0 ,0 ,0 ,0 ,0 ,4892 ,1827 
314,Ashadow--,1 ,3 ,0 ,457 ,0 ,371 ,500 
315,Ashlae,0 ,0 ,0 ,0 ,0 ,770 ,561 
316,Ashuping4526,0 ,0 ,0 ,115 ,0 ,931 ,652 
317,Asike,2 ,1 ,0 ,253 ,0 ,427 ,288 
318,Askaerl,0 ,0 ,0 ,30 ,0 ,183 ,260 
319,AssCafeteria,0 ,0 ,0 ,0 ,278 ,769 ,417 
320,Astroboy3,2 ,1 ,0 ,252 ,0 ,337 ,254 
321,Atao1010,0 ,0 ,0 ,0 ,0 ,29 ,107 
322,Atonement-r,0 ,0 ,0 ,107 ,0 ,518 ,296 
323,Attacker_Kaisyn,5 ,0 ,1 ,565 ,0 ,4394 ,1860 
324,AubreyNNN,0 ,0 ,0 ,0 ,0 ,31 ,98 
325,Auin66,0 ,0 ,0 ,0 ,1158 ,5112 ,1512 
326,Auin96,0 ,1 ,2 ,285 ,1792 ,4846 ,1541 
327,Austinvalley,4 ,4 ,0 ,365 ,874 ,2069 ,1344 
328,Autism_Monster,0 ,1 ,0 ,220 ,0 ,675 ,605 
329,AutismanMM,2 ,0 ,2 ,69 ,3436 ,2229 ,1529 
330,Autismcs,0 ,1 ,0 ,100 ,0 ,150 ,191 
331,AvVX123456,9 ,9 ,0 ,1093 ,3089 ,2987 ,1884 
332,AwQQaaa,0 ,0 ,0 ,0 ,0 ,439 ,310 
333,Ax666V587,0 ,0 ,1 ,67 ,3627 ,2109 ,1514 
334,AxJLQX,1 ,0 ,0 ,159 ,0 ,1077 ,626 
335,AxiaoqiG,2 ,1 ,1 ,87 ,3902 ,1291 ,1107 
336,Axtt,0 ,0 ,0 ,60 ,0 ,799 ,470 
337,AyanGG-66,0 ,0 ,0 ,0 ,0 ,115 ,197 
338,Azazell666,1 ,0 ,0 ,16 ,0 ,116 ,170 
339,Azrael_LJF,2 ,1 ,0 ,186 ,0 ,753 ,547 
340,Azrael_he,0 ,0 ,0 ,0 ,3516 ,3879 ,1253 
341,Azsb666,0 ,0 ,0 ,95 ,0 ,542 ,471 
342,AzupJ,0 ,0 ,1 ,135 ,0 ,92 ,133 
343,Azure_yy,0 ,0 ,0 ,0 ,0 ,834 ,661 
344,B1aziken,0 ,0 ,0 ,12 ,0 ,56 ,104 
345,BABY-Cjl-gump,3 ,2 ,0 ,379 ,0 ,2053 ,693 
346,BAR_saolei_2tap,0 ,0 ,0 ,87 ,0 ,523 ,1144 
347,BB-god1,0 ,0 ,2 ,99 ,0 ,2560 ,1168 
348,BBBBBB-8,2 ,1 ,0 ,180 ,0 ,435 ,643 
349,BBBoooV,0 ,0 ,0 ,0 ,6588 ,1182 ,1076 
350,BBCCai,0 ,0 ,0 ,30 ,0 ,122 ,145 
351,BBOQ,0 ,0 ,0 ,67 ,0 ,25 ,108 
352,BBQjuesha,1 ,1 ,0 ,194 ,4731 ,2401 ,1649 
353,BBangisgood,0 ,0 ,0 ,19 ,1783 ,1709 ,933 
354,BBkun,2 ,1 ,0 ,198 ,0 ,2232 ,1225 
355,BC_XM,2 ,2 ,0 ,281 ,527 ,4012 ,1627 
356,BENGKAJIEJIE,0 ,0 ,0 ,0 ,0 ,147 ,182 
357,BETTERIN,0 ,0 ,0 ,0 ,0 ,51 ,124 
358,BEYONDANDYU,1 ,0 ,0 ,85 ,1541 ,3243 ,1643 
359,BHVlll,1 ,1 ,2 ,146 ,68 ,4145 ,1761 
360,BIBIGOUSOP,0 ,0 ,0 ,30 ,0 ,631 ,521 
361,BIGGUNYCY,0 ,0 ,0 ,0 ,0 ,100 ,155 
362,BIGPAPI1,0 ,0 ,1 ,87 ,6412 ,1516 ,1022 
363,BINBIIN,1 ,1 ,0 ,343 ,3449 ,2747 ,1706 
364,BISUOLUOER,0 ,0 ,0 ,4 ,4216 ,903 ,1158 
365,BLANKBANANAS,0 ,0 ,0 ,0 ,0 ,781 ,389 
366,BLASE-MAN,0 ,0 ,0 ,61 ,0 ,1768 ,1139 
367,BNGYH,0 ,0 ,0 ,44 ,0 ,455 ,250 
368,BOBO95,0 ,0 ,0 ,0 ,141 ,1191 ,561 
369,BOSS-66666,1 ,1 ,0 ,74 ,0 ,617 ,807 
370,BOSS0608,0 ,0 ,0 ,0 ,1955 ,546 ,530 
371,BOSTONAUSTIN,0 ,0 ,0 ,0 ,0 ,175 ,227 
372,BPADYSWK,2 ,0 ,1 ,64 ,4376 ,1996 ,1234 
373,BRBB,0 ,1 ,0 ,124 ,0 ,509 ,367 
374,BR_haha,0 ,0 ,0 ,52 ,0 ,264 ,236 
375,BTzhaokuan,1 ,1 ,0 ,100 ,0 ,54 ,175 
376,BUBBLEH,0 ,0 ,1 ,24 ,5633 ,1126 ,758 
377,BUERZJUN,1 ,0 ,0 ,90 ,0 ,1902 ,675 
